Date,Time,Temperature(C),Humidity(%RH)
2024-07-28,00:05,33.12,70.1
2024-07-28,00:06,33.08,70.17
2024-07-28,00:07,33.27,69.97
2024-07-28,00:08,33.25,70.02
2024-07-28,00:09,33.23,70.08
2024-07-28,00:10,33.21,70.14
2024-07-28,00:11,33.19,70.19
2024-07-28,00:12,33.16,70.25
2024-07-28,00:13,33.14,70.31
2024-07-28,00:14,33.12,70.36
2024-07-28,00:15,33.1,70.42
2024-07-28,00:16,33.07,70.48
2024-07-28,00:17,33.14,70.02
2024-07-28,00:18,33.12,70.08
2024-07-28,00:19,33.1,70.15
2024-07-28,00:20,33.07,70.22
2024-07-28,00:21,33.05,70.29
2024-07-28,00:22,33.03,70.36
2024-07-28,00:23,33.0,70.43
2024-07-28,00:24,32.98,70.5
2024-07-28,00:25,32.96,70.57
2024-07-28,00:26,32.93,70.64
2024-07-28,00:27,33.15,70.35
2024-07-28,00:28,33.13,70.4
2024-07-28,00:29,33.1,70.45
2024-07-28,00:30,33.07,70.51
2024-07-28,00:31,33.04,70.56
2024-07-28,00:32,33.01,70.62
2024-07-28,00:33,32.98,70.67
2024-07-28,00:34,32.95,70.73
2024-07-28,00:35,32.92,70.78
2024-07-28,00:36,32.89,70.84
2024-07-28,00:37,33.09,70.57
2024-07-28,00:38,33.06,70.63
2024-07-28,00:39,33.03,70.69
2024-07-28,00:40,32.99,70.75
2024-07-28,00:41,32.96,70.81
2024-07-28,00:42,32.92,70.88
2024-07-28,00:43,32.89,70.94
2024-07-28,00:44,32.85,71.0
2024-07-28,00:45,32.82,71.06
2024-07-28,00:46,32.78,71.13
2024-07-28,00:47,33.03,70.76
2024-07-28,00:48,33.01,70.81
2024-07-28,00:49,32.98,70.86
2024-07-28,00:50,32.95,70.91
2024-07-28,00:51,32.92,70.96
2024-07-28,00:52,32.89,71.01
2024-07-28,00:53,32.86,71.06
2024-07-28,00:54,32.83,71.11
2024-07-28,00:55,32.8,71.16
2024-07-28,00:56,32.77,71.22
2024-07-28,00:57,32.89,70.95
2024-07-28,00:58,32.87,70.98
2024-07-28,00:59,32.85,71.02
2024-07-28,01:00,32.83,71.06
2024-07-28,01:01,32.81,71.1
2024-07-28,01:02,32.79,71.14
2024-07-28,01:03,32.77,71.18
2024-07-28,01:04,32.75,71.22
2024-07-28,01:05,32.73,71.26
2024-07-28,01:06,32.71,71.3
2024-07-28,01:07,32.65,71.27
2024-07-28,01:08,32.66,71.23
2024-07-28,01:09,32.68,71.19
2024-07-28,01:10,32.69,71.15
2024-07-28,01:11,32.71,71.11
2024-07-28,01:12,32.72,71.07
2024-07-28,01:13,32.74,71.03
2024-07-28,01:14,32.75,70.99
2024-07-28,01:15,32.77,70.95
2024-07-28,01:16,32.79,70.9
2024-07-28,01:17,32.41,71.11
2024-07-28,01:18,32.44,71.07
2024-07-28,01:19,32.47,71.02
2024-07-28,01:20,32.5,70.97
2024-07-28,01:21,32.53,70.92
2024-07-28,01:22,32.56,70.88
2024-07-28,01:23,32.59,70.83
2024-07-28,01:24,32.62,70.78
2024-07-28,01:25,32.65,70.73
2024-07-28,01:26,32.68,70.68
2024-07-28,01:27,32.65,71.13
2024-07-28,01:28,32.63,71.1
2024-07-28,01:29,32.6,71.07
2024-07-28,01:30,32.57,71.04
2024-07-28,01:31,32.55,71.01
2024-07-28,01:32,32.52,70.97
2024-07-28,01:33,32.49,70.94
2024-07-28,01:34,32.47,70.91
2024-07-28,01:35,32.44,70.88
2024-07-28,01:36,32.41,70.84
2024-07-28,01:37,32.54,71.32
2024-07-28,01:38,32.51,71.27
2024-07-28,01:39,32.47,71.22
2024-07-28,01:40,32.43,71.17
2024-07-28,01:41,32.4,71.12
2024-07-28,01:42,32.36,71.07
2024-07-28,01:43,32.32,71.02
2024-07-28,01:44,32.29,70.97
2024-07-28,01:45,32.25,70.92
2024-07-28,01:46,32.21,70.87
2024-07-28,01:47,32.41,70.75
2024-07-28,01:48,32.39,70.79
2024-07-28,01:49,32.36,70.84
2024-07-28,01:50,32.34,70.89
2024-07-28,01:51,32.31,70.93
2024-07-28,01:52,32.29,70.98
2024-07-28,01:53,32.26,71.03
2024-07-28,01:54,32.24,71.07
2024-07-28,01:55,32.21,71.12
2024-07-28,01:56,32.18,71.17
2024-07-28,01:57,32.37,71.56
2024-07-28,01:58,32.35,71.5
2024-07-28,01:59,32.33,71.44
2024-07-28,02:00,32.3,71.38
2024-07-28,02:01,32.28,71.32
2024-07-28,02:02,32.25,71.26
2024-07-28,02:03,32.23,71.2
2024-07-28,02:04,32.2,71.14
2024-07-28,02:05,32.18,71.08
2024-07-28,02:06,32.15,71.01
2024-07-28,02:07,32.15,71.06
2024-07-28,02:08,32.17,71.27
2024-07-28,02:09,32.2,71.49
2024-07-28,02:10,32.23,71.71
2024-07-28,02:11,32.26,71.92
2024-07-28,02:12,32.29,72.14
2024-07-28,02:13,32.32,72.36
2024-07-28,02:14,32.35,72.57
2024-07-28,02:15,32.38,72.79
2024-07-28,02:16,32.41,73.01
2024-07-28,02:17,32.18,72.82
2024-07-28,02:18,32.19,72.73
2024-07-28,02:19,32.21,72.63
2024-07-28,02:20,32.23,72.53
2024-07-28,02:21,32.25,72.43
2024-07-28,02:22,32.26,72.33
2024-07-28,02:23,32.28,72.23
2024-07-28,02:24,32.3,72.13
2024-07-28,02:25,32.32,72.03
2024-07-28,02:26,32.34,71.93
2024-07-28,02:27,32.34,71.9
2024-07-28,02:28,32.32,71.86
2024-07-28,02:29,32.3,71.81
2024-07-28,02:30,32.28,71.76
2024-07-28,02:31,32.26,71.71
2024-07-28,02:32,32.24,71.67
2024-07-28,02:33,32.22,71.62
2024-07-28,02:34,32.2,71.57
2024-07-28,02:35,32.18,71.52
2024-07-28,02:36,32.15,71.47
2024-07-28,02:37,32.27,71.73
2024-07-28,02:38,32.24,71.87
2024-07-28,02:39,32.21,72.02
2024-07-28,02:40,32.18,72.17
2024-07-28,02:41,32.15,72.31
2024-07-28,02:42,32.12,72.46
2024-07-28,02:43,32.09,72.61
2024-07-28,02:44,32.06,72.75
2024-07-28,02:45,32.03,72.9
2024-07-28,02:46,32.0,73.05
2024-07-28,02:47,32.03,72.83
2024-07-28,02:48,32.05,72.9
2024-07-28,02:49,32.07,72.97
2024-07-28,02:50,32.1,73.05
2024-07-28,02:51,32.12,73.12
2024-07-28,02:52,32.15,73.2
2024-07-28,02:53,32.17,73.27
2024-07-28,02:54,32.2,73.35
2024-07-28,02:55,32.22,73.42
2024-07-28,02:56,32.25,73.5
2024-07-28,02:57,32.03,73.04
2024-07-28,02:58,32.05,73.09
2024-07-28,02:59,32.07,73.14
2024-07-28,03:00,32.09,73.19
2024-07-28,03:01,32.11,73.24
2024-07-28,03:02,32.13,73.29
2024-07-28,03:03,32.15,73.34
2024-07-28,03:04,32.17,73.39
2024-07-28,03:05,32.19,73.44
2024-07-28,03:06,32.21,73.49
2024-07-28,03:07,32.27,73.38
2024-07-28,03:08,32.25,73.43
2024-07-28,03:09,32.22,73.49
2024-07-28,03:10,32.2,73.55
2024-07-28,03:11,32.17,73.6
2024-07-28,03:12,32.15,73.66
2024-07-28,03:13,32.12,73.72
2024-07-28,03:14,32.1,73.77
2024-07-28,03:15,32.07,73.83
2024-07-28,03:16,32.04,73.89
2024-07-28,03:17,32.09,73.64
2024-07-28,03:18,32.11,73.7
2024-07-28,03:19,32.13,73.76
2024-07-28,03:20,32.15,73.83
2024-07-28,03:21,32.17,73.89
2024-07-28,03:22,32.19,73.96
2024-07-28,03:23,32.21,74.02
2024-07-28,03:24,32.23,74.09
2024-07-28,03:25,32.25,74.15
2024-07-28,03:26,32.28,74.22
2024-07-28,03:27,32.08,73.93
2024-07-28,03:28,32.1,73.97
2024-07-28,03:29,32.12,74.02
2024-07-28,03:30,32.14,74.07
2024-07-28,03:31,32.16,74.11
2024-07-28,03:32,32.19,74.16
2024-07-28,03:33,32.21,74.21
2024-07-28,03:34,32.23,74.25
2024-07-28,03:35,32.25,74.3
2024-07-28,03:36,32.28,74.35
2024-07-28,03:37,32.15,74.29
2024-07-28,03:38,32.17,74.25
2024-07-28,03:39,32.19,74.21
2024-07-28,03:40,32.21,74.16
2024-07-28,03:41,32.23,74.12
2024-07-28,03:42,32.25,74.08
2024-07-28,03:43,32.27,74.03
2024-07-28,03:44,32.29,73.99
2024-07-28,03:45,32.31,73.95
2024-07-28,03:46,32.34,73.9
2024-07-28,03:47,32.41,74.03
2024-07-28,03:48,32.38,74.0
2024-07-28,03:49,32.34,73.96
2024-07-28,03:50,32.31,73.92
2024-07-28,03:51,32.27,73.89
2024-07-28,03:52,32.24,73.85
2024-07-28,03:53,32.2,73.81
2024-07-28,03:54,32.17,73.78
2024-07-28,03:55,32.13,73.74
2024-07-28,03:56,32.09,73.7
2024-07-28,03:57,32.03,74.13
2024-07-28,03:58,32.04,74.18
2024-07-28,03:59,32.06,74.23
2024-07-28,04:00,32.08,74.29
2024-07-28,04:01,32.1,74.34
2024-07-28,04:02,32.11,74.39
2024-07-28,04:03,32.13,74.45
2024-07-28,04:04,32.15,74.5
2024-07-28,04:05,32.17,74.55
2024-07-28,04:06,32.19,74.61
2024-07-28,04:07,32.18,74.17
2024-07-28,04:08,32.15,74.21
2024-07-28,04:09,32.12,74.25
2024-07-28,04:10,32.09,74.3
2024-07-28,04:11,32.06,74.34
2024-07-28,04:12,32.03,74.39
2024-07-28,04:13,32.0,74.43
2024-07-28,04:14,31.97,74.48
2024-07-28,04:15,31.94,74.52
2024-07-28,04:16,31.9,74.57
2024-07-28,04:17,31.91,74.38
2024-07-28,04:18,31.93,74.44
2024-07-28,04:19,31.96,74.51
2024-07-28,04:20,31.99,74.58
2024-07-28,04:21,32.01,74.64
2024-07-28,04:22,32.04,74.71
2024-07-28,04:23,32.07,74.78
2024-07-28,04:24,32.09,74.84
2024-07-28,04:25,32.12,74.91
2024-07-28,04:26,32.15,74.98
2024-07-28,04:27,31.9,74.91
2024-07-28,04:28,31.92,74.96
2024-07-28,04:29,31.95,75.01
2024-07-28,04:30,31.98,75.06
2024-07-28,04:31,32.01,75.11
2024-07-28,04:32,32.03,75.17
2024-07-28,04:33,32.06,75.22
2024-07-28,04:34,32.09,75.27
2024-07-28,04:35,32.12,75.32
2024-07-28,04:36,32.15,75.38
2024-07-28,04:37,32.03,75.72
2024-07-28,04:38,32.02,75.68
2024-07-28,04:39,32.0,75.63
2024-07-28,04:40,31.99,75.58
2024-07-28,04:41,31.97,75.54
2024-07-28,04:42,31.96,75.49
2024-07-28,04:43,31.94,75.44
2024-07-28,04:44,31.93,75.4
2024-07-28,04:45,31.91,75.35
2024-07-28,04:46,31.89,75.3
2024-07-28,04:47,31.84,75.53
2024-07-28,04:48,31.86,75.59
2024-07-28,04:49,31.88,75.66
2024-07-28,04:50,31.9,75.72
2024-07-28,04:51,31.92,75.79
2024-07-28,04:52,31.94,75.85
2024-07-28,04:53,31.96,75.92
2024-07-28,04:54,31.98,75.98
2024-07-28,04:55,32.0,76.05
2024-07-28,04:56,32.03,76.12
2024-07-28,04:57,31.77,75.79
2024-07-28,04:58,31.81,75.85
2024-07-28,04:59,31.85,75.91
2024-07-28,05:00,31.89,75.97
2024-07-28,05:01,31.93,76.03
2024-07-28,05:02,31.98,76.09
2024-07-28,05:03,32.02,76.15
2024-07-28,05:04,32.06,76.21
2024-07-28,05:05,32.1,76.27
2024-07-28,05:06,32.15,76.33
2024-07-28,05:07,32.02,75.75
2024-07-28,05:08,32.0,75.8
2024-07-28,05:09,31.97,75.85
2024-07-28,05:10,31.94,75.9
2024-07-28,05:11,31.91,75.95
2024-07-28,05:12,31.88,76.0
2024-07-28,05:13,31.85,76.05
2024-07-28,05:14,31.82,76.1
2024-07-28,05:15,31.79,76.15
2024-07-28,05:16,31.76,76.2
2024-07-28,05:17,31.93,76.18
2024-07-28,05:18,31.92,76.25
2024-07-28,05:19,31.9,76.32
2024-07-28,05:20,31.88,76.39
2024-07-28,05:21,31.86,76.46
2024-07-28,05:22,31.84,76.53
2024-07-28,05:23,31.82,76.6
2024-07-28,05:24,31.8,76.67
2024-07-28,05:25,31.78,76.74
2024-07-28,05:26,31.76,76.81
2024-07-28,05:27,31.9,76.84
2024-07-28,05:28,31.88,76.81
2024-07-28,05:29,31.85,76.77
2024-07-28,05:30,31.82,76.73
2024-07-28,05:31,31.8,76.69
2024-07-28,05:32,31.77,76.66
2024-07-28,05:33,31.74,76.62
2024-07-28,05:34,31.72,76.58
2024-07-28,05:35,31.69,76.54
2024-07-28,05:36,31.66,76.5
2024-07-28,05:37,31.87,77.23
2024-07-28,05:38,31.85,77.18
2024-07-28,05:39,31.83,77.13
2024-07-28,05:40,31.8,77.08
2024-07-28,05:41,31.78,77.03
2024-07-28,05:42,31.76,76.98
2024-07-28,05:43,31.73,76.93
2024-07-28,05:44,31.71,76.88
2024-07-28,05:45,31.69,76.83
2024-07-28,05:46,31.66,76.78
2024-07-28,05:47,31.66,77.31
2024-07-28,05:48,31.67,77.36
2024-07-28,05:49,31.68,77.41
2024-07-28,05:50,31.69,77.47
2024-07-28,05:51,31.7,77.52
2024-07-28,05:52,31.72,77.57
2024-07-28,05:53,31.73,77.63
2024-07-28,05:54,31.74,77.68
2024-07-28,05:55,31.75,77.73
2024-07-28,05:56,31.77,77.79
2024-07-28,05:57,31.53,77.52
2024-07-28,05:58,31.54,77.59
2024-07-28,05:59,31.56,77.67
2024-07-28,06:00,31.58,77.75
2024-07-28,06:01,31.59,77.83
2024-07-28,06:02,31.61,77.91
2024-07-28,06:03,31.63,77.99
2024-07-28,06:04,31.64,78.07
2024-07-28,06:05,31.66,78.15
2024-07-28,06:06,31.68,78.23
2024-07-28,06:07,31.71,78.6
2024-07-28,06:08,31.69,78.56
2024-07-28,06:09,31.66,78.51
2024-07-28,06:10,31.63,78.47
2024-07-28,06:11,31.6,78.42
2024-07-28,06:12,31.58,78.38
2024-07-28,06:13,31.55,78.33
2024-07-28,06:14,31.52,78.29
2024-07-28,06:15,31.49,78.24
2024-07-28,06:16,31.46,78.19
2024-07-28,06:17,31.43,78.28
2024-07-28,06:18,31.45,78.35
2024-07-28,06:19,31.48,78.42
2024-07-28,06:20,31.5,78.5
2024-07-28,06:21,31.53,78.57
2024-07-28,06:22,31.55,78.65
2024-07-28,06:23,31.58,78.72
2024-07-28,06:24,31.6,78.8
2024-07-28,06:25,31.63,78.87
2024-07-28,06:26,31.66,78.95
2024-07-28,06:27,31.41,78.46
2024-07-28,06:28,31.44,78.5
2024-07-28,06:29,31.47,78.55
2024-07-28,06:30,31.5,78.59
2024-07-28,06:31,31.53,78.64
2024-07-28,06:32,31.56,78.68
2024-07-28,06:33,31.59,78.73
2024-07-28,06:34,31.62,78.77
2024-07-28,06:35,31.65,78.82
2024-07-28,06:36,31.68,78.87
2024-07-28,06:37,31.66,78.76
2024-07-28,06:38,31.64,78.85
2024-07-28,06:39,31.61,78.94
2024-07-28,06:40,31.58,79.03
2024-07-28,06:41,31.55,79.12
2024-07-28,06:42,31.53,79.21
2024-07-28,06:43,31.5,79.3
2024-07-28,06:44,31.47,79.39
2024-07-28,06:45,31.44,79.48
2024-07-28,06:46,31.41,79.58
2024-07-28,06:47,31.41,79.13
2024-07-28,06:48,31.43,79.18
2024-07-28,06:49,31.45,79.24
2024-07-28,06:50,31.47,79.3
2024-07-28,06:51,31.49,79.36
2024-07-28,06:52,31.51,79.41
2024-07-28,06:53,31.53,79.47
2024-07-28,06:54,31.55,79.53
2024-07-28,06:55,31.57,79.59
2024-07-28,06:56,31.59,79.65
2024-07-28,06:57,31.28,79.42
2024-07-28,06:58,31.31,79.46
2024-07-28,06:59,31.34,79.5
2024-07-28,07:00,31.38,79.54
2024-07-28,07:01,31.41,79.58
2024-07-28,07:02,31.45,79.62
2024-07-28,07:03,31.48,79.66
2024-07-28,07:04,31.52,79.7
2024-07-28,07:05,31.55,79.74
2024-07-28,07:06,31.59,79.78
2024-07-28,07:07,31.41,79.43
2024-07-28,07:08,31.42,79.48
2024-07-28,07:09,31.43,79.53
2024-07-28,07:10,31.45,79.59
2024-07-28,07:11,31.46,79.64
2024-07-28,07:12,31.47,79.69
2024-07-28,07:13,31.49,79.75
2024-07-28,07:14,31.5,79.8
2024-07-28,07:15,31.51,79.85
2024-07-28,07:16,31.53,79.91
2024-07-28,07:17,31.41,80.04
2024-07-28,07:18,31.41,80.01
2024-07-28,07:19,31.42,79.98
2024-07-28,07:20,31.42,79.94
2024-07-28,07:21,31.43,79.91
2024-07-28,07:22,31.43,79.87
2024-07-28,07:23,31.44,79.84
2024-07-28,07:24,31.44,79.8
2024-07-28,07:25,31.45,79.77
2024-07-28,07:26,31.46,79.73
2024-07-28,07:27,31.42,79.5
2024-07-28,07:28,31.41,79.55
2024-07-28,07:29,31.39,79.6
2024-07-28,07:30,31.38,79.65
2024-07-28,07:31,31.36,79.7
2024-07-28,07:32,31.35,79.75
2024-07-28,07:33,31.33,79.8
2024-07-28,07:34,31.32,79.85
2024-07-28,07:35,31.3,79.9
2024-07-28,07:36,31.28,79.96
2024-07-28,07:37,31.28,79.96
2024-07-28,07:38,31.3,79.99
2024-07-28,07:39,31.32,80.02
2024-07-28,07:40,31.34,80.06
2024-07-28,07:41,31.36,80.09
2024-07-28,07:42,31.38,80.12
2024-07-28,07:43,31.4,80.16
2024-07-28,07:44,31.42,80.19
2024-07-28,07:45,31.44,80.22
2024-07-28,07:46,31.46,80.26
2024-07-28,07:47,31.53,79.96
2024-07-28,07:48,31.51,80.0
2024-07-28,07:49,31.49,80.04
2024-07-28,07:50,31.47,80.08
2024-07-28,07:51,31.45,80.12
2024-07-28,07:52,31.43,80.16
2024-07-28,07:53,31.41,80.2
2024-07-28,07:54,31.39,80.24
2024-07-28,07:55,31.37,80.28
2024-07-28,07:56,31.35,80.33
2024-07-28,07:57,31.28,79.87
2024-07-28,07:58,31.3,79.89
2024-07-28,07:59,31.32,79.91
2024-07-28,08:00,31.34,79.94
2024-07-28,08:01,31.36,79.96
2024-07-28,08:02,31.38,79.99
2024-07-28,08:03,31.4,80.01
2024-07-28,08:04,31.42,80.04
2024-07-28,08:05,31.44,80.06
2024-07-28,08:06,31.46,80.09
2024-07-28,08:07,31.39,80.05
2024-07-28,08:08,31.39,80.1
2024-07-28,08:09,31.4,80.15
2024-07-28,08:10,31.41,80.2
2024-07-28,08:11,31.41,80.25
2024-07-28,08:12,31.42,80.3
2024-07-28,08:13,31.43,80.35
2024-07-28,08:14,31.43,80.4
2024-07-28,08:15,31.44,80.45
2024-07-28,08:16,31.45,80.5
2024-07-28,08:17,31.41,80.51
2024-07-28,08:18,31.39,80.55
2024-07-28,08:19,31.37,80.59
2024-07-28,08:20,31.35,80.64
2024-07-28,08:21,31.33,80.68
2024-07-28,08:22,31.3,80.73
2024-07-28,08:23,31.28,80.77
2024-07-28,08:24,31.26,80.82
2024-07-28,08:25,31.24,80.86
2024-07-28,08:26,31.21,80.91
2024-07-28,08:27,31.21,80.58
2024-07-28,08:28,31.23,80.61
2024-07-28,08:29,31.25,80.65
2024-07-28,08:30,31.27,80.68
2024-07-28,08:31,31.29,80.72
2024-07-28,08:32,31.32,80.75
2024-07-28,08:33,31.34,80.79
2024-07-28,08:34,31.36,80.82
2024-07-28,08:35,31.38,80.86
2024-07-28,08:36,31.41,80.9
2024-07-28,08:37,31.17,80.88
2024-07-28,08:38,31.21,80.92
2024-07-28,08:39,31.25,80.96
2024-07-28,08:40,31.29,81.01
2024-07-28,08:41,31.33,81.05
2024-07-28,08:42,31.37,81.1
2024-07-28,08:43,31.41,81.14
2024-07-28,08:44,31.45,81.19
2024-07-28,08:45,31.49,81.23
2024-07-28,08:46,31.53,81.28
2024-07-28,08:47,31.37,81.39
2024-07-28,08:48,31.4,81.35
2024-07-28,08:49,31.43,81.3
2024-07-28,08:50,31.46,81.25
2024-07-28,08:51,31.49,81.21
2024-07-28,08:52,31.53,81.16
2024-07-28,08:53,31.56,81.11
2024-07-28,08:54,31.59,81.07
2024-07-28,08:55,31.62,81.02
2024-07-28,08:56,31.66,80.97
2024-07-28,08:57,31.41,81.08
2024-07-28,08:58,31.43,81.11
2024-07-28,08:59,31.46,81.15
2024-07-28,09:00,31.49,81.18
2024-07-28,09:01,31.52,81.22
2024-07-28,09:02,31.54,81.25
2024-07-28,09:03,31.57,81.29
2024-07-28,09:04,31.6,81.32
2024-07-28,09:05,31.63,81.36
2024-07-28,09:06,31.66,81.4
2024-07-28,09:07,31.53,81.21
2024-07-28,09:08,31.57,81.16
2024-07-28,09:09,31.61,81.11
2024-07-28,09:10,31.65,81.06
2024-07-28,09:11,31.69,81.01
2024-07-28,09:12,31.73,80.96
2024-07-28,09:13,31.77,80.91
2024-07-28,09:14,31.81,80.86
2024-07-28,09:15,31.85,80.81
2024-07-28,09:16,31.89,80.76
2024-07-28,09:17,31.86,80.75
2024-07-28,09:18,31.89,80.69
2024-07-28,09:19,31.92,80.63
2024-07-28,09:20,31.95,80.57
2024-07-28,09:21,31.98,80.51
2024-07-28,09:22,32.02,80.45
2024-07-28,09:23,32.05,80.39
2024-07-28,09:24,32.08,80.33
2024-07-28,09:25,32.11,80.27
2024-07-28,09:26,32.15,80.21
2024-07-28,09:27,31.95,80.45
2024-07-28,09:28,31.99,80.33
2024-07-28,09:29,32.03,80.2
2024-07-28,09:30,32.07,80.07
2024-07-28,09:31,32.11,79.94
2024-07-28,09:32,32.15,79.82
2024-07-28,09:33,32.19,79.69
2024-07-28,09:34,32.23,79.56
2024-07-28,09:35,32.27,79.43
2024-07-28,09:36,32.32,79.3
2024-07-28,09:37,32.34,79.36
2024-07-28,09:38,32.36,79.26
2024-07-28,09:39,32.38,79.16
2024-07-28,09:40,32.4,79.06
2024-07-28,09:41,32.42,78.96
2024-07-28,09:42,32.45,78.85
2024-07-28,09:43,32.47,78.75
2024-07-28,09:44,32.49,78.65
2024-07-28,09:45,32.51,78.55
2024-07-28,09:46,32.54,78.44
2024-07-28,09:47,32.65,78.34
2024-07-28,09:48,32.63,78.22
2024-07-28,09:49,32.6,78.1
2024-07-28,09:50,32.57,77.98
2024-07-28,09:51,32.55,77.86
2024-07-28,09:52,32.52,77.73
2024-07-28,09:53,32.49,77.61
2024-07-28,09:54,32.47,77.49
2024-07-28,09:55,32.44,77.37
2024-07-28,09:56,32.41,77.24
2024-07-28,09:57,32.53,77.4
2024-07-28,09:58,32.54,77.37
2024-07-28,09:59,32.56,77.33
2024-07-28,10:00,32.58,77.29
2024-07-28,10:01,32.59,77.26
2024-07-28,10:02,32.61,77.22
2024-07-28,10:03,32.63,77.18
2024-07-28,10:04,32.64,77.15
2024-07-28,10:05,32.66,77.11
2024-07-28,10:06,32.68,77.07
2024-07-28,10:07,32.53,77.37
2024-07-28,10:08,32.56,77.29
2024-07-28,10:09,32.59,77.21
2024-07-28,10:10,32.63,77.13
2024-07-28,10:11,32.66,77.05
2024-07-28,10:12,32.7,76.96
2024-07-28,10:13,32.73,76.88
2024-07-28,10:14,32.77,76.8
2024-07-28,10:15,32.8,76.72
2024-07-28,10:16,32.84,76.63
2024-07-28,10:17,32.66,76.79
2024-07-28,10:18,32.68,76.75
2024-07-28,10:19,32.71,76.7
2024-07-28,10:20,32.73,76.65
2024-07-28,10:21,32.76,76.6
2024-07-28,10:22,32.78,76.55
2024-07-28,10:23,32.81,76.5
2024-07-28,10:24,32.83,76.45
2024-07-28,10:25,32.86,76.4
2024-07-28,10:26,32.89,76.35
2024-07-28,10:27,32.76,76.41
2024-07-28,10:28,32.77,76.33
2024-07-28,10:29,32.79,76.25
2024-07-28,10:30,32.81,76.17
2024-07-28,10:31,32.83,76.09
2024-07-28,10:32,32.85,76.01
2024-07-28,10:33,32.87,75.93
2024-07-28,10:34,32.89,75.85
2024-07-28,10:35,32.91,75.77
2024-07-28,10:36,32.93,75.68
2024-07-28,10:37,32.84,76.11
2024-07-28,10:38,32.87,76.03
2024-07-28,10:39,32.9,75.95
2024-07-28,10:40,32.93,75.87
2024-07-28,10:41,32.96,75.79
2024-07-28,10:42,32.99,75.7
2024-07-28,10:43,33.02,75.62
2024-07-28,10:44,33.05,75.54
2024-07-28,10:45,33.08,75.46
2024-07-28,10:46,33.12,75.37
2024-07-28,10:47,32.79,75.26
2024-07-28,10:48,32.82,75.19
2024-07-28,10:49,32.85,75.12
2024-07-28,10:50,32.89,75.04
2024-07-28,10:51,32.92,74.97
2024-07-28,10:52,32.95,74.89
2024-07-28,10:53,32.99,74.82
2024-07-28,10:54,33.02,74.74
2024-07-28,10:55,33.05,74.67
2024-07-28,10:56,33.09,74.59
2024-07-28,10:57,32.88,75.03
2024-07-28,10:58,32.91,74.97
2024-07-28,10:59,32.94,74.91
2024-07-28,11:00,32.97,74.85
2024-07-28,11:01,33.0,74.79
2024-07-28,11:02,33.03,74.73
2024-07-28,11:03,33.06,74.67
2024-07-28,11:04,33.09,74.61
2024-07-28,11:05,33.12,74.55
2024-07-28,11:06,33.15,74.49
2024-07-28,11:07,32.96,74.61
2024-07-28,11:08,32.99,74.69
2024-07-28,11:09,33.02,74.77
2024-07-28,11:10,33.06,74.86
2024-07-28,11:11,33.09,74.94
2024-07-28,11:12,33.13,75.02
2024-07-28,11:13,33.16,75.11
2024-07-28,11:14,33.2,75.19
2024-07-28,11:15,33.23,75.27
2024-07-28,11:16,33.27,75.36
2024-07-28,11:17,33.14,75.18
2024-07-28,11:18,33.16,74.98
2024-07-28,11:19,33.18,74.78
2024-07-28,11:20,33.2,74.57
2024-07-28,11:21,33.22,74.37
2024-07-28,11:22,33.24,74.16
2024-07-28,11:23,33.26,73.96
2024-07-28,11:24,33.28,73.75
2024-07-28,11:25,33.3,73.55
2024-07-28,11:26,33.33,73.34
2024-07-28,11:27,33.14,73.73
2024-07-28,11:28,33.16,73.79
2024-07-28,11:29,33.19,73.85
2024-07-28,11:30,33.22,73.92
2024-07-28,11:31,33.25,73.98
2024-07-28,11:32,33.28,74.05
2024-07-28,11:33,33.31,74.11
2024-07-28,11:34,33.34,74.18
2024-07-28,11:35,33.37,74.24
2024-07-28,11:36,33.4,74.31
2024-07-28,11:37,33.27,74.2
2024-07-28,11:38,33.29,74.25
2024-07-28,11:39,33.32,74.31
2024-07-28,11:40,33.35,74.37
2024-07-28,11:41,33.38,74.43
2024-07-28,11:42,33.4,74.49
2024-07-28,11:43,33.43,74.55
2024-07-28,11:44,33.46,74.61
2024-07-28,11:45,33.49,74.67
2024-07-28,11:46,33.52,74.73
2024-07-28,11:47,33.4,74.38
2024-07-28,11:48,33.42,74.25
2024-07-28,11:49,33.45,74.11
2024-07-28,11:50,33.48,73.97
2024-07-28,11:51,33.51,73.83
2024-07-28,11:52,33.53,73.7
2024-07-28,11:53,33.56,73.56
2024-07-28,11:54,33.59,73.42
2024-07-28,11:55,33.62,73.28
2024-07-28,11:56,33.65,73.14
2024-07-28,11:57,33.76,73.78
2024-07-28,11:58,33.74,73.67
2024-07-28,11:59,33.71,73.56
2024-07-28,12:00,33.68,73.45
2024-07-28,12:01,33.66,73.34
2024-07-28,12:02,33.63,73.23
2024-07-28,12:03,33.6,73.12
2024-07-28,12:04,33.58,73.01
2024-07-28,12:05,33.55,72.9
2024-07-28,12:06,33.52,72.78
2024-07-28,12:07,33.64,72.51
2024-07-28,12:08,33.66,72.63
2024-07-28,12:09,33.68,72.76
2024-07-28,12:10,33.7,72.89
2024-07-28,12:11,33.72,73.02
2024-07-28,12:12,33.74,73.14
2024-07-28,12:13,33.76,73.27
2024-07-28,12:14,33.78,73.4
2024-07-28,12:15,33.8,73.53
2024-07-28,12:16,33.83,73.66
2024-07-28,12:17,33.7,73.25
2024-07-28,12:18,33.72,73.09
2024-07-28,12:19,33.74,72.92
